date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-07-21,161778,155,37584881,242483.103225806,1.74612425,8106428368.504001388450561961,4642526641.472145958789018938,17336316978.5078,0.000165430292896934,0.1027827229494728322158726148,0.0001,0.0621305331385155,10.48282137,6513.03280513923453476235,3875,10.8402700687781,2407558.159117475625,3875,2407558.159117475625,109.0592597,88.83775193508113,1,621.305331385155,595.590555929184,4.814895144395852,13047414.78788104,63367,172910,119636.01095332,74330491.4309505159476459646,2.02690420880371,1259.326391136754446119802925,0.0245,15.2219806189362975,350472.00674425,217750126.2914565243543316088,0.0434317181989224,0.019602647158678,0.0263849130684978
2014-07-22,169127,142,38887199,273853.514084507,1.74120929,8089291599.245128949956516834,4645789355.46079432574366077,17336316978.5078,0.000175677487957897,0.1088889940791139724510206318,0.0001,0.0619823264465225,11.81677055,7324.30929773753227912375,3550,9.92838476740982,2200372.58885154875,3550,2200372.58885154875,107.33348557,89.00469659068959,1,619.823264465225,590.2643661397999,3.3668220259642827,13050964.78788104,67264,174799,121592.66717822,75365963.9054379386980673995,1.71963126157329,1065.86746222480983668399384,0.0321,19.8963267893337225,300589.82489175,186312566.5294348329572643938,0.0433471662213562,0.0193044748055261,0.0263862789530963
2014-07-23,174755,146,37478820,256704.246575342,1.73917746,8090895378.98215768512238273,4652139045.120319993814070775,17336316978.5078,0.000164632561512758,0.1020347863814507204386458573,0.0001,0.0619772816773817,10.83940785,6717.97033535472366426345,3650,10.2052034598276,2262170.78122443205,3650,2262170.78122443205,100.60737039,89.08928442670765,1,619.772816773817,591.1692447046013,5.126011205136628,13054614.78788104,65840,175589,129758.03599366,80420503.46682899048506600022,1.85324391142087,1148.590199150238804873883361,0.034,21.072275770309778,325409.24516248,201679804.4785918130075747862,0.0432855761259418,0.0189932253611301,0.0241554008794865
2014-07-24,176149,143,38365756,268292,1.69269523,7878851983.43694127596544472,4654619361.54371773125906975,17336316978.5078,0.000161599792283515,0.09750362528392702309917479762,0.0001,0.0603364793395675,10.64280072,6421.491257574141134886,3575,9.99277098284483,2157029.136389538125,3575,2157029.136389538125,89.55308699,89.19271389252245,1,603.364793395675,561.4599315433297,4.03312668496369,13058189.78779914,65859,181288,145815.07155938,87979680.5254008793475976815,2.56850353987164,1549.744607670711953309231157,0.0266,16.049503504324955,465638.86973625,280950100.4354081056291407188,0.043314197396259,0.0187426346494531,0.024301105480207
2014-07-25,177347,163,38085560,233653.742331288,1.68823283,7862947124.092230909963939797,4657501622.621486505373602214,17482342241.432,0.000169991663103066,0.1023280020913967765394396183,0.0001,0.0601958944476914,10.57399142,6365.10871409114502407788,4075,11.3868079094417,2452982.69874342455,4075,2452982.69874342455,108.78920777,89.097555267119,1,601.958944476914,534.5107089879594,7.065024192649464,13062264.78771724,62203,181364,120069.49085948,72276903.98165305435287804472,2.37034428872538,1426.849946088011226911895877,0.02816416,16.95366802567892220224,429895.12158039,258779213.6223061775215501165,0.0427755817872696,0.017848031037337,0.0241688301919125
2014-07-26,140817,134,30974650,231154.104477612,1.66931918,7777738579.525499140434214533,4659227936.350004399635941435,18736441558.3103,0.000152545965288646,0.09080802233345861200258478797,0.0001,0.0595283016247808,8.6751365,5164.161422081452225792,3350,9.35853398355558,1994198.1044301568,3350,1994198.1044301568,122.01418726,89.05743601452934,1,595.283016247808,533.2497718254259,2.5025923781664785,13065614.78698014,56869,152123,107082.75062784,63744542.78185245103302377472,1.73509085560244,1032.870117987010374904169452,0.01857568,11.05778681925408210944,263947.22622681,157123300.9585379910957733325,0.0425176189931865,0.0168517772924903,0.0241926865765796
2014-07-27,182563,153,33385982,218209.032679739,1.66015534,7739280752.965479334360785034,4661781075.109568277003342218,18736441558.3102,0.000173075531317073,0.1024894831120378892016580907,0.0001,0.059216621975453,8.87012098,5252.5860094919470030394,3825,10.6823629991458,2265035.79056107725,3825,2265035.79056107725,184.88871943,90.0824296920039,1,592.16621975453,552.9201116107588,-1.4105137062688318,13069439.78698014,51250,202669,70688.14055965,41859128.9766848071598227145,0.962062639014748,569.7009961124303314136098084,0.00536808,3.1787956409398974024,194980.27298648,115460731.1811101650956087544,0.042516378601481,0.0167673181459295,0.0241141117735729
2014-07-28,174637,150,38265528,255103.52,1.64707455,7680407552.4680346382182234,4663060065.317381486736833336,18736441558.3102,0.000160381481133384,0.09422299829224710926788737132,0.0001,0.0587493004967855,10.40923927,6115.35525816170135366585,3750,10.4699007839936,2203098.76862945625,3750,2203098.76862945625,90.32217479,90.3070081095331,1,587.493004967855,499.73411363799585,-1.1603990158284359,13073189.78698014,64903,180079,144739.53730157,85033465.70695629809129103235,2.37259374880997,1393.882231056317423204353514,0.032018135,18.810430344616452050425,427254.30969195,251008918.2863902400247022672,0.0425132111387535,0.0166919167399808,0.0214011369554894
2014-07-29,170530,149,36743069,246597.77852349,1.63862466,7641532873.232088153461634948,4663382091.175489623824767599,18736441558.3102,0.000172671252618282,0.1009009444994227803036940524,0.0001,0.05843528842782,10.79903281,6310.445969938414967742,3725,10.3971389440703,2176714.493936295,3725,2176714.493936295,109.78515973,90.39847755156971,1,584.3528842782,496.9098237058268,-2.7440949181838215,13076914.78698014,62541,175575,119113.6836665,69604424.6075203959820203,2.50999233494666,1466.721260442254624749600812,0.0328792,19.21305535275979344,440691.90420826,257519585.302148955372577932,0.0425113274488453,0.0116363350268684,0.0213468955968667
2014-07-30,180476,172,39422550,229200.872093023,1.58148609,7373457707.787126675891144242,4662360128.155987546588176735,18736441558.3102,0.000164054449652645,0.09247218748365929966161557166,0.0001,0.0563667658386908,10.74474618,6056.46591924227469501144,4300,11.9981211651074,2423770.9310637044,4300,2423770.9310637044,113.07831233,90.58525452515642,1,563.667658386908,435.0952106210214,-11.781659507088001,13081214.78689824,65495,177962,115682.7911356,65206647.9950654097774927248,1.88327806745086,1061.542938371447636807157341,0.03969261,22.37344053396476834988,335151.93143969,188914304.3984595940354875785,0.0425747968797552,0.0129956563703058,0.0218119579288855
2014-07-31,177455,154,40464143,262754.175324675,1.63213605,7617327673.218735612190802177,4667091134.650640733855953236,18736441558.3102,0.000160203134386217,0.09326050644633548827562250725,0.0001,0.0582139087375803,11.15814831,6495.59427398725857934293,3850,10.7393430823644,2241235.48639684155,3850,2241235.48639684155,100.09762597,91.22320393263465,1,582.139087375803,455.6512089561407,-9.459038084506107,13085064.78676174,69650,183682,130723.0282447,76098984.3613709767723429941,1.80780611552602,1052.394602244712769176764894,0.02959523,17.22854018287698621969,332061.44291205,193305945.3295130947290271262,0.0426511089305216,0.0143491385214,0.0211241258037305
2014-08-01,172169,157,37396317,238193.101910828,1.66986234,7805746338.379708066040352186,4674484924.746269601945096449,18736441558.3102,0.000158590001362666,0.09457668946367359714213788405,0.0001,0.0596359724137931,10.47439382,6246.50660900724929398642,3925,10.9452679187427,2340711.917241379175,3925,2340711.917241379175,86.00132931,90.8799268105713,1,596.359724137931,497.81486352230394,-8.435246888269916,13088989.78659788,66047,180932,152195.20317086,90763089.37809043101119989066,2.07107454255427,1235.105442866756094950533015,0.02876121,17.15202726147310245651,374723.65913343,223470097.9887684030012531333,0.0426916644747542,0.0152379971673526,0.0213076720201061
2014-08-02,141630,163,31072320,190627.73006135,1.66315547,7780598480.88533518681576064,4678214781.107655464476091087,18736441558.3102,0.0001547591541081,0.0919661560514942657755178664,0.0001,0.0594253416423144,8.54394338,5077.26754329090445758672,4075,11.3600216927246,2421582.6719243118,4075,2421582.6719243118,137.98937672,90.99884621405866,1,594.253416423144,499.1414478971669,-8.069135569324084,13093064.78659785,55208,147933,94884.58530732,56385488.98476816277040061408,2.14300027651694,1273.485235715933885873524059,0.0218835,13.004344638295871724,317020.45990598,188390491.3751649593141360011,0.0426887278709254,0.0146453397568492,0.0205965225902079
2014-08-03,176087,154,31517120,204656.623376623,1.65437425,7742819576.729530493061731089,4680210406.530478002095483635,18736441558.3102,0.000160783814786164,0.09505445282590519744119169305,0.0001,0.0591194163120982,8.72959644,5160.88646172970375650408,3850,10.7296261974461,2276097.5280157807,3850,2276097.5280157807,139.20872834,91.41764450458584,1,591.194163120982,492.2273249555543,-6.254221276556877,13096914.78659785,54294,191951,94081.1322892,55620216.2691879914862119944,1.84615319418659,1091.434992630268846613252031,0.0044,2.6012543177323208,354370.95177731,209502038.2703726543294525184,0.0426680484854163,0.0146522606294614,0.0202559966201022
2014-08-04,172824,128,38239386,298745.203125,1.65350997,7749742852.009835142228547434,4686843746.192343203989800663,18736441558.3103,0.000163152638358708,0.09651755068592877188250723932,0.0001,0.0591578240210403,11.06974336,6548.61929648959361217408,3200,8.91595240978292,1893050.3686732896,3200,1893050.3686732896,87.80035483,91.31253129848672,1,591.578240210403,472.0388650698423,-6.168446392944401,13100114.78659785,67849,164176,149203.43786045,88265507.20282722754415226135,1.9783829959153,1170.368331185758080561566866,0.019,11.239986563997657,324803.00673739,192146391.1407528454201670682,0.0426255037773709,0.0145647445062937,0.0201548166737423
2014-08-05,203179,135,44981066,333193.081481481,1.61796309,7629404776.932446012177379601,4715438080.747995124240878371,18736441558.3103,0.000166608488819218,0.0970064937796138408401706084,0.0001,0.0582242204266511,12.43515778,7240.27367622905345510558,3375,9.40112153374556,1965067.439399474625,3375,1965067.439399474625,54.9897042,90.96657327824785,1,582.242204266511,475.21021263042564,-8.261025297414893,13103489.78659785,74637,207784,238289.87584976,138742422.5691575083736353874,2.51854520965108,1466.403314412106892549638982,0.0305,17.7583872301285855,523313.39784214,304695146.2818052146488665735,0.0423224679784372,0.0144582861816258,0.0201778418718273
2014-08-06,196452,164,45223800,275754.87804878,1.62632426,7673860561.057871393136200392,4718530447.617406367476546983,18736441558.3102,0.000163643024701753,0.0958050849771782989201291025,0.0001,0.0585451687609585,12.63340515,7396.24836532312232836275,4100,11.4170493917206,2400351.9191992985,4100,2400351.9191992985,98.90456507,91.08996014719919,1,585.451687609585,472.7699154327395,-6.0051364464583825,13107589.78659785,77201,211337,132527.65205451,77588537.55024876423601847835,1.531437932206,896.58292187933592342579451,0.0234107,13.7058338231217115595,323649.49827862,189481144.9612135544401125727,0.0421731542968961,0.0144949510855698,0.0201964884433455
2014-08-07,178997,160,39826955,248918.46875,1.63478088,7720089318.683959514969896401,4722400069.876821998853173382,18736441558.3102,0.000157702470240242,0.09285503709673911973030383914,0.0001,0.058879887521917,10.9295697,6435.318345989521291149,4000,11.1351866841682,2355195.50087668,4000,2355195.50087668,97.66943678,91.07458514491793,1,588.79887521917,491.714712746288,-5.776249531761283,13111589.78659783,69305,182931,134244.55201753,79043041.2322230227444320501,1.85308071970191,1091.091843450814644688317615,0.024,14.13117300526008,338985.90913579,199594522.0143009159415410943,0.0421608410343767,0.0145603681504368,0.0201514426137852
2014-08-08,173005,158,39687824,251188.759493671,1.63170892,7710286507.56876055900364701,4725283045.561121361416755863,19566207244.7611,0.00016363880702686,0.09619902089147122833315299506,0.0001,0.0587874127410871,11.0942202,6522.0050193790587477942,3950,10.9926851922119,2322102.80327294045,3950,2322102.80327294045,135.51106074,91.14024737389494,1,587.874127410871,502.69398936501995,-5.477218717990294,13115539.78659783,67797,176786,96785.75102742,56897838.93105034387272708282,1.58661779316405,932.7315506908777008294563876,0.02532179,14.88602520073131917909,280491.8131823,164893879.9204376561261247833,0.0421606141927787,0.0145004995635312,0.0201376287661269
2014-08-09,152677,182,35222464,193530.021978022,1.62584518,7688813399.353815564894036743,4729117817.664407140637282038,19729645940.5771,0.000154152097848319,0.09033830825497741434297922763,0.0001,0.0586033596142607,9.42100546,5521.02570900293548563422,4550,12.6580688624285,2666452.86244886185,4550,2666452.86244886185,125.41683156,91.18988861712727,1,586.033596142607,509.4995094545707,-4.94535663405664,13120089.78659783,61115,163700,104611.8740505,61306072.7490319861207196535,1.85159523909114,1085.097016565110988200510202,0.02063127,12.09061735108908352089,303106.14063922,177630381.6117088926332572465,0.0421364919877677,0.0132719499990447,0.0197796580783668
2014-08-10,202330,177,37308528,210782.644067797,1.62957042,7712182866.007978187422381596,4732647813.854152249925601404,19729645940.5771,0.000171040873667775,0.1005064580851898742074448785,0.0001,0.0587616608416131,10.07841244,5922.24253621174336706964,4425,12.3061692280563,2600203.492241379675,4425,2600203.492241379675,142.02121881,91.60861890549307,1,587.616608416131,489.38255638281527,-7.388208838448877,13124514.78659783,58924,222385,92412.35145217,54303032.53608365386150295427,1.42082107470333,834.8980610833330755420114162,0.0072,4.2308395805961432,315969.2946979,185668805.3140170012951318249,0.0420897735975627,0.0132537286282439,0.0179161505378
2014-08-11,190879,182,43572814,239411.065934066,1.59025217,7528641002.838516837975336716,4734243492.542979623965870288,19729645940.5771,0.000161645613991905,0.0926929539315511775521666457,0.0001,0.0573433151957919,11.82082046,6778.45033510645797422274,4550,12.6494158342131,2609120.84140853145,4550,2609120.84140853145,108.25556551,91.63669894808753,1,573.433151957919,465.0802769050391,-9.968349468673496,13129064.78659783,73128,200931,121278.42780637,69545071.12150767725772014403,2.28799629098108,1312.012924805308704843385173,0.02423682,13.89819608603673037758,459729.38274312,263624068.9940558357590267673,0.041853747018747,0.0137732091385608,0.0181539969096358
2014-08-12,204689,174,46007386,264410.264367816,1.5775899,7471668893.097575824703767888,4736128747.385117029734955525,19729645940.5771,0.000162813014028768,0.09262518180356136468349596202,0.0001,0.0568905270601987,12.8358524,7302.3840830291642787188,4350,12.089392026362,2474737.92711864345,4350,2474737.92711864345,105.36568901,92.07640299123085,1,568.905270601987,474.95624788548633,-9.679762999912715,13133414.78659783,78838,216034,124646.0295565,70911783.1743039021496287655,3.04245638150222,1730.869471013262664430776911,0.026881905,15.293257438321907345235,657274.02192145,373926655.3008788476759279212,0.041335862490729,0.0135470133344917,0.0175478910286077
2014-08-13,195738,145,45299612,312411.117241379,1.52069343,7202416521.818481889506145792,4736271215.671120129622253651,19729645940.5771,0.000164213358860979,0.09003040473168280585246923215,0.0001,0.0548252623027469,12.32946741,6759.66284806419457028529,3625,10.0717134262608,1987415.758474575125,3625,1987415.758474575125,85.86588107,92.03391926416242,1,548.252623027469,424.9830084517381,-11.457546380317348,13137039.78659783,75082,200163,152994.87553128,83879841.81978539478340873032,3.02789146964364,1660.049440474623656047361147,0.034095745,18.693081630325711019405,606071.84023828,332280476.1537221423879453133,0.041394537637365,0.0148632337666246,0.0178828780184271
